train loaded 195 items
test loaded 83 items
Epoch: 0, Train Loss: 104.7302, Train A: 0.5590, P: 0.5590, R: 1.0000, F1: 0.7171, Test A: 0.4699, P: 0.4699, R: 1.0000, F1: 0.6393
Epoch: 10103, Train Loss: 103.6038, Train A: 0.6667, P: 0.7000, R: 0.7064, F1: 0.7032, Test A: 0.5542, P: 0.5294, R: 0.4615, F1: 0.4932
Epoch: 10104, Train Loss: 103.6037, Train A: 0.6667, P: 0.7000, R: 0.7064, F1: 0.7032, Test A: 0.5542, P: 0.5294, R: 0.4615, F1: 0.4932
Epoch: 10105, Train Loss: 103.6041, Train A: 0.6667, P: 0.7000, R: 0.7064, F1: 0.7032, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10106, Train Loss: 103.6039, Train A: 0.6667, P: 0.7000, R: 0.7064, F1: 0.7032, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10107, Train Loss: 103.6042, Train A: 0.6667, P: 0.7000, R: 0.7064, F1: 0.7032, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10108, Train Loss: 103.6044, Train A: 0.6615, P: 0.6972, R: 0.6972, F1: 0.6972, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10109, Train Loss: 103.6041, Train A: 0.6667, P: 0.7000, R: 0.7064, F1: 0.7032, Test A: 0.5542, P: 0.5294, R: 0.4615, F1: 0.4932
Epoch: 10110, Train Loss: 103.6039, Train A: 0.6667, P: 0.7000, R: 0.7064, F1: 0.7032, Test A: 0.5542, P: 0.5294, R: 0.4615, F1: 0.4932
Epoch: 10111, Train Loss: 103.6045, Train A: 0.6667, P: 0.7000, R: 0.7064, F1: 0.7032, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10112, Train Loss: 103.6046, Train A: 0.6615, P: 0.6972, R: 0.6972, F1: 0.6972, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10113, Train Loss: 103.6042, Train A: 0.6667, P: 0.7000, R: 0.7064, F1: 0.7032, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10114, Train Loss: 103.6045, Train A: 0.6615, P: 0.6972, R: 0.6972, F1: 0.6972, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10115, Train Loss: 103.6041, Train A: 0.6667, P: 0.7000, R: 0.7064, F1: 0.7032, Test A: 0.5542, P: 0.5294, R: 0.4615, F1: 0.4932
Epoch: 10116, Train Loss: 103.6039, Train A: 0.6667, P: 0.7000, R: 0.7064, F1: 0.7032, Test A: 0.5542, P: 0.5294, R: 0.4615, F1: 0.4932
Epoch: 10117, Train Loss: 103.6045, Train A: 0.6667, P: 0.7000, R: 0.7064, F1: 0.7032, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10118, Train Loss: 103.6048, Train A: 0.6615, P: 0.6972, R: 0.6972, F1: 0.6972, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10119, Train Loss: 103.6040, Train A: 0.6615, P: 0.6972, R: 0.6972, F1: 0.6972, Test A: 0.5422, P: 0.5152, R: 0.4359, F1: 0.4722
Epoch: 10120, Train Loss: 103.6039, Train A: 0.6718, P: 0.7027, R: 0.7156, F1: 0.7091, Test A: 0.5422, P: 0.5152, R: 0.4359, F1: 0.4722
Epoch: 10121, Train Loss: 103.6040, Train A: 0.6667, P: 0.7000, R: 0.7064, F1: 0.7032, Test A: 0.5542, P: 0.5294, R: 0.4615, F1: 0.4932
Epoch: 10122, Train Loss: 103.6042, Train A: 0.6667, P: 0.7000, R: 0.7064, F1: 0.7032, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10123, Train Loss: 103.6046, Train A: 0.6615, P: 0.6972, R: 0.6972, F1: 0.6972, Test A: 0.5422, P: 0.5152, R: 0.4359, F1: 0.4722
Epoch: 10124, Train Loss: 103.6040, Train A: 0.6718, P: 0.7027, R: 0.7156, F1: 0.7091, Test A: 0.5422, P: 0.5152, R: 0.4359, F1: 0.4722
Epoch: 10125, Train Loss: 103.6035, Train A: 0.6667, P: 0.7000, R: 0.7064, F1: 0.7032, Test A: 0.5542, P: 0.5294, R: 0.4615, F1: 0.4932
Epoch: 10126, Train Loss: 103.6047, Train A: 0.6615, P: 0.6972, R: 0.6972, F1: 0.6972, Test A: 0.5542, P: 0.5294, R: 0.4615, F1: 0.4932
Epoch: 10127, Train Loss: 103.6047, Train A: 0.6615, P: 0.6972, R: 0.6972, F1: 0.6972, Test A: 0.5422, P: 0.5152, R: 0.4359, F1: 0.4722
Epoch: 10128, Train Loss: 103.6038, Train A: 0.6718, P: 0.7027, R: 0.7156, F1: 0.7091, Test A: 0.5422, P: 0.5152, R: 0.4359, F1: 0.4722
Epoch: 10129, Train Loss: 103.6034, Train A: 0.6667, P: 0.7000, R: 0.7064, F1: 0.7032, Test A: 0.5542, P: 0.5294, R: 0.4615, F1: 0.4932
Epoch: 10130, Train Loss: 103.6046, Train A: 0.6615, P: 0.6972, R: 0.6972, F1: 0.6972, Test A: 0.5422, P: 0.5152, R: 0.4359, F1: 0.4722
Epoch: 10131, Train Loss: 103.6044, Train A: 0.6615, P: 0.6972, R: 0.6972, F1: 0.6972, Test A: 0.5422, P: 0.5152, R: 0.4359, F1: 0.4722
Epoch: 10132, Train Loss: 103.6037, Train A: 0.6718, P: 0.7027, R: 0.7156, F1: 0.7091, Test A: 0.5422, P: 0.5152, R: 0.4359, F1: 0.4722
Epoch: 10133, Train Loss: 103.6033, Train A: 0.6667, P: 0.7000, R: 0.7064, F1: 0.7032, Test A: 0.5422, P: 0.5152, R: 0.4359, F1: 0.4722
Epoch: 10134, Train Loss: 103.6045, Train A: 0.6667, P: 0.7000, R: 0.7064, F1: 0.7032, Test A: 0.5422, P: 0.5152, R: 0.4359, F1: 0.4722
Epoch: 10135, Train Loss: 103.6039, Train A: 0.6615, P: 0.6972, R: 0.6972, F1: 0.6972, Test A: 0.5422, P: 0.5152, R: 0.4359, F1: 0.4722
Epoch: 10136, Train Loss: 103.6037, Train A: 0.6718, P: 0.7027, R: 0.7156, F1: 0.7091, Test A: 0.5422, P: 0.5152, R: 0.4359, F1: 0.4722
Epoch: 10137, Train Loss: 103.6031, Train A: 0.6667, P: 0.7000, R: 0.7064, F1: 0.7032, Test A: 0.5422, P: 0.5152, R: 0.4359, F1: 0.4722
Epoch: 10138, Train Loss: 103.6035, Train A: 0.6718, P: 0.7027, R: 0.7156, F1: 0.7091, Test A: 0.5422, P: 0.5152, R: 0.4359, F1: 0.4722
Epoch: 10139, Train Loss: 103.6025, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5542, P: 0.5294, R: 0.4615, F1: 0.4932
Epoch: 10140, Train Loss: 103.6029, Train A: 0.6667, P: 0.7000, R: 0.7064, F1: 0.7032, Test A: 0.5181, P: 0.4839, R: 0.3846, F1: 0.4286
Epoch: 10141, Train Loss: 103.6079, Train A: 0.6564, P: 0.6842, R: 0.7156, F1: 0.6996, Test A: 0.6024, P: 0.5714, R: 0.6154, F1: 0.5926
Epoch: 10142, Train Loss: 103.6472, Train A: 0.6154, P: 0.6545, R: 0.6606, F1: 0.6575, Test A: 0.5663, P: 0.5385, R: 0.5385, F1: 0.5385
Epoch: 10143, Train Loss: 103.6108, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5301, P: 0.5000, R: 0.3846, F1: 0.4348
Epoch: 10144, Train Loss: 103.6125, Train A: 0.6615, P: 0.7009, R: 0.6881, F1: 0.6944, Test A: 0.6024, P: 0.5714, R: 0.6154, F1: 0.5926
Epoch: 10145, Train Loss: 103.6008, Train A: 0.6769, P: 0.7018, R: 0.7339, F1: 0.7175, Test A: 0.5783, P: 0.5500, R: 0.5641, F1: 0.5570
Epoch: 10146, Train Loss: 103.6134, Train A: 0.6513, P: 0.6916, R: 0.6789, F1: 0.6852, Test A: 0.5542, P: 0.5278, R: 0.4872, F1: 0.5067
Epoch: 10147, Train Loss: 103.6080, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5542, P: 0.5278, R: 0.4872, F1: 0.5067
Epoch: 10148, Train Loss: 103.6078, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5542, P: 0.5278, R: 0.4872, F1: 0.5067
Epoch: 10149, Train Loss: 103.6076, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5542, P: 0.5278, R: 0.4872, F1: 0.5067
Epoch: 10150, Train Loss: 103.6075, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5542, P: 0.5278, R: 0.4872, F1: 0.5067
Epoch: 10151, Train Loss: 103.6073, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10152, Train Loss: 103.6072, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10153, Train Loss: 103.6070, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10154, Train Loss: 103.6067, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10155, Train Loss: 103.6066, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10156, Train Loss: 103.6064, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10157, Train Loss: 103.6063, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10158, Train Loss: 103.6062, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10159, Train Loss: 103.6061, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10160, Train Loss: 103.6061, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10161, Train Loss: 103.6060, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10162, Train Loss: 103.6060, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10163, Train Loss: 103.6059, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10164, Train Loss: 103.6059, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10165, Train Loss: 103.6058, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10166, Train Loss: 103.6058, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5783, P: 0.5556, R: 0.5128, F1: 0.5333
Epoch: 10167, Train Loss: 103.6058, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5783, P: 0.5556, R: 0.5128, F1: 0.5333
Epoch: 10168, Train Loss: 103.6058, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5783, P: 0.5556, R: 0.5128, F1: 0.5333
Epoch: 10169, Train Loss: 103.6057, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5783, P: 0.5556, R: 0.5128, F1: 0.5333
Epoch: 10170, Train Loss: 103.6057, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5783, P: 0.5556, R: 0.5128, F1: 0.5333
Epoch: 10171, Train Loss: 103.6057, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5783, P: 0.5556, R: 0.5128, F1: 0.5333
Epoch: 10172, Train Loss: 103.6057, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5783, P: 0.5556, R: 0.5128, F1: 0.5333
Epoch: 10173, Train Loss: 103.6056, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5783, P: 0.5556, R: 0.5128, F1: 0.5333
Epoch: 10174, Train Loss: 103.6056, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5783, P: 0.5556, R: 0.5128, F1: 0.5333
Epoch: 10175, Train Loss: 103.6056, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5783, P: 0.5556, R: 0.5128, F1: 0.5333
Epoch: 10176, Train Loss: 103.6054, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5783, P: 0.5556, R: 0.5128, F1: 0.5333
Epoch: 10177, Train Loss: 103.6055, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5783, P: 0.5556, R: 0.5128, F1: 0.5333
Epoch: 10178, Train Loss: 103.6055, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5783, P: 0.5556, R: 0.5128, F1: 0.5333
Epoch: 10179, Train Loss: 103.6055, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5783, P: 0.5556, R: 0.5128, F1: 0.5333
Epoch: 10180, Train Loss: 103.6053, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10181, Train Loss: 103.6054, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10182, Train Loss: 103.6053, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10183, Train Loss: 103.6053, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10184, Train Loss: 103.6051, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10185, Train Loss: 103.6052, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10186, Train Loss: 103.6052, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10187, Train Loss: 103.6050, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10188, Train Loss: 103.6052, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10189, Train Loss: 103.6052, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10190, Train Loss: 103.6049, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10191, Train Loss: 103.6051, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10192, Train Loss: 103.6051, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10193, Train Loss: 103.6051, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10194, Train Loss: 103.6049, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10195, Train Loss: 103.6051, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10196, Train Loss: 103.6051, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10197, Train Loss: 103.6048, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10198, Train Loss: 103.6050, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10199, Train Loss: 103.6050, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10200, Train Loss: 103.6048, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10201, Train Loss: 103.6049, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10202, Train Loss: 103.6049, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10203, Train Loss: 103.6047, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10204, Train Loss: 103.6049, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10205, Train Loss: 103.6049, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10206, Train Loss: 103.6047, Train A: 0.6615, P: 0.6937, R: 0.7064, F1: 0.7000, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10207, Train Loss: 103.6048, Train A: 0.6667, P: 0.7000, R: 0.7064, F1: 0.7032, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10208, Train Loss: 103.6049, Train A: 0.6667, P: 0.7000, R: 0.7064, F1: 0.7032, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10209, Train Loss: 103.6046, Train A: 0.6667, P: 0.7000, R: 0.7064, F1: 0.7032, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10210, Train Loss: 103.6049, Train A: 0.6615, P: 0.6972, R: 0.6972, F1: 0.6972, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10211, Train Loss: 103.6049, Train A: 0.6615, P: 0.6972, R: 0.6972, F1: 0.6972, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10212, Train Loss: 103.6046, Train A: 0.6667, P: 0.7000, R: 0.7064, F1: 0.7032, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10213, Train Loss: 103.6048, Train A: 0.6615, P: 0.6972, R: 0.6972, F1: 0.6972, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10214, Train Loss: 103.6049, Train A: 0.6615, P: 0.6972, R: 0.6972, F1: 0.6972, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10215, Train Loss: 103.6046, Train A: 0.6615, P: 0.6972, R: 0.6972, F1: 0.6972, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10216, Train Loss: 103.6048, Train A: 0.6615, P: 0.6972, R: 0.6972, F1: 0.6972, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10217, Train Loss: 103.6043, Train A: 0.6667, P: 0.7000, R: 0.7064, F1: 0.7032, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10218, Train Loss: 103.6046, Train A: 0.6667, P: 0.7000, R: 0.7064, F1: 0.7032, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10219, Train Loss: 103.6046, Train A: 0.6667, P: 0.7000, R: 0.7064, F1: 0.7032, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10220, Train Loss: 103.6050, Train A: 0.6615, P: 0.6972, R: 0.6972, F1: 0.6972, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10221, Train Loss: 103.6051, Train A: 0.6615, P: 0.6972, R: 0.6972, F1: 0.6972, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10222, Train Loss: 103.6047, Train A: 0.6615, P: 0.6972, R: 0.6972, F1: 0.6972, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10223, Train Loss: 103.6049, Train A: 0.6615, P: 0.6972, R: 0.6972, F1: 0.6972, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10224, Train Loss: 103.6051, Train A: 0.6615, P: 0.6972, R: 0.6972, F1: 0.6972, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10225, Train Loss: 103.6046, Train A: 0.6615, P: 0.6972, R: 0.6972, F1: 0.6972, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10226, Train Loss: 103.6046, Train A: 0.6667, P: 0.7000, R: 0.7064, F1: 0.7032, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10227, Train Loss: 103.6042, Train A: 0.6667, P: 0.7000, R: 0.7064, F1: 0.7032, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10228, Train Loss: 103.6049, Train A: 0.6615, P: 0.6972, R: 0.6972, F1: 0.6972, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10229, Train Loss: 103.6051, Train A: 0.6615, P: 0.6972, R: 0.6972, F1: 0.6972, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10230, Train Loss: 103.6052, Train A: 0.6615, P: 0.6972, R: 0.6972, F1: 0.6972, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10231, Train Loss: 103.6046, Train A: 0.6615, P: 0.6972, R: 0.6972, F1: 0.6972, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10232, Train Loss: 103.6049, Train A: 0.6615, P: 0.6972, R: 0.6972, F1: 0.6972, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10233, Train Loss: 103.6044, Train A: 0.6667, P: 0.7000, R: 0.7064, F1: 0.7032, Test A: 0.5422, P: 0.5152, R: 0.4359, F1: 0.4722
Epoch: 10234, Train Loss: 103.6041, Train A: 0.6667, P: 0.7000, R: 0.7064, F1: 0.7032, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10235, Train Loss: 103.6049, Train A: 0.6615, P: 0.6972, R: 0.6972, F1: 0.6972, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10236, Train Loss: 103.6050, Train A: 0.6615, P: 0.6972, R: 0.6972, F1: 0.6972, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10237, Train Loss: 103.6049, Train A: 0.6615, P: 0.6972, R: 0.6972, F1: 0.6972, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10238, Train Loss: 103.6045, Train A: 0.6615, P: 0.6972, R: 0.6972, F1: 0.6972, Test A: 0.5542, P: 0.5294, R: 0.4615, F1: 0.4932
Epoch: 10239, Train Loss: 103.6042, Train A: 0.6667, P: 0.7000, R: 0.7064, F1: 0.7032, Test A: 0.5422, P: 0.5152, R: 0.4359, F1: 0.4722
Epoch: 10240, Train Loss: 103.6036, Train A: 0.6667, P: 0.7000, R: 0.7064, F1: 0.7032, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10241, Train Loss: 103.6049, Train A: 0.6615, P: 0.6972, R: 0.6972, F1: 0.6972, Test A: 0.5542, P: 0.5294, R: 0.4615, F1: 0.4932
Epoch: 10242, Train Loss: 103.6047, Train A: 0.6615, P: 0.6972, R: 0.6972, F1: 0.6972, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10243, Train Loss: 103.6050, Train A: 0.6615, P: 0.6972, R: 0.6972, F1: 0.6972, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10244, Train Loss: 103.6045, Train A: 0.6615, P: 0.6972, R: 0.6972, F1: 0.6972, Test A: 0.5422, P: 0.5152, R: 0.4359, F1: 0.4722
Epoch: 10245, Train Loss: 103.6036, Train A: 0.6667, P: 0.7000, R: 0.7064, F1: 0.7032, Test A: 0.5422, P: 0.5152, R: 0.4359, F1: 0.4722
Epoch: 10246, Train Loss: 103.6037, Train A: 0.6667, P: 0.7000, R: 0.7064, F1: 0.7032, Test A: 0.5663, P: 0.5429, R: 0.4872, F1: 0.5135
Epoch: 10247, Train Loss: 103.6048, Train A: 0.6615, P: 0.6972, R: 0.6972, F1: 0.6972, Test A: 0.5422, P: 0.5152, R: 0.4359, F1: 0.4722
Epoch: 10248, Train Loss: 103.6036, Train A: 0.6667, P: 0.7000, R: 0.7064, F1: 0.7032, Test A: 0.5422, P: 0.5152, R: 0.4359, F1: 0.4722
Epoch: 10249, Train Loss: 103.6036, Train A: 0.6718, P: 0.7027, R: 0.7156, F1: 0.7091, Test A: 0.5422, P: 0.5152, R: 0.4359, F1: 0.4722
Epoch: 10250, Train Loss: 103.6034, Train A: 0.6667, P: 0.7000, R: 0.7064, F1: 0.7032, Test A: 0.5422, P: 0.5152, R: 0.4359, F1: 0.4722
Epoch: 10251, Train Loss: 103.6038, Train A: 0.6718, P: 0.7027, R: 0.7156, F1: 0.7091, Test A: 0.5422, P: 0.5152, R: 0.4359, F1: 0.4722
Epoch: 10252, Train Loss: 103.6023, Train A: 0.6667, P: 0.6964, R: 0.7156, F1: 0.7059, Test A: 0.5542, P: 0.5294, R: 0.4615, F1: 0.4932
Epoch: 10253, Train Loss: 103.6036, Train A: 0.6667, P: 0.7000, R: 0.7064, F1: 0.7032, Test A: 0.5422, P: 0.5152, R: 0.4359, F1: 0.4722
Epoch: 10254, Train Loss: 103.6027, Train A: 0.6718, P: 0.6991, R: 0.7248, F1: 0.7117, Test A: 0.5663, P: 0.5405, R: 0.5128, F1: 0.5263
